Sequence_ID	KAN4049539.1	KAN4049538.1	KAN4049537.1	KAN4049536.1	KAN4028371.1	KAN4028370.1	KAN4028369.1	KAN4028368.1	KAN4028367.1	KAN4028366.1	KAN4028365.1	KAN4028364.1	KAN4020167.1	KAN4019825.1	KAN4019824.1	KAN3988656.1	KAN3988622.1	KAN3988621.1	KAN3988620.1	KAN3937019.1	KAN3909434.1	KAN3898344.1	KAN3815460.1	KAN3796834.1	KAN3796733.1	KAN3276177.1	KAN3244679.1	KAN3244455.1	KAN1728004.1	KAN1727817.1	XP_081252512.1	XP_081251926.1	XP_081251925.1	XP_081279448.1	XP_081279447.1	XP_081279446.1	XP_081279445.1	XP_081279444.1	XP_080421443.1	XP_080457172.1	XP_080489744.1	XP_080489380.1	XP_080478064.1	XP_080478071.1	XP_080478070.1	XP_080478069.1	XP_080478068.1	XP_080478067.1	XP_080478066.1	XP_080478065.1	XP_080478063.1	XP_080226139.1	XP_080226138.1	XP_080225761.1	XP_080225760.1	XP_080255093.1	XP_080255092.1	XP_080216133.1	XP_080215990.1	XP_080202477.1	XP_079403352.1	XP_079395065.1	XP_079184151.1	XP_079167338.1	XP_079167337.1	XP_079167336.1	XP_079167335.1	XP_079167334.1	XP_079054589.1	XP_079054588.1	XP_079054587.1	XP_079064106.1	XP_079064077.1	KAM9657203.1	KAM9656907.1	KAM9656906.1	KAM9629049.1	KAM9629048.1	KAM9629047.1	KAM9629046.1	KAM9629045.1	KAM9629044.1	KAM9549035.1	KAM9549034.1	KAM9549033.1	KAM9549032.1	KAM9549031.1	KAM9549030.1	KAM9549029.1	KAM9520985.1	KAM9520627.1	KAM9380728.1	KAM9368738.1	KAM9287290.1	KAM9284415.1	KAM9267304.1	KAM9267244.1	KAM9255269.1	KAM9255060.1	KAM9236084.1	KAM9215082.1	KAM9188857.1	KAM9174645.1	KAM9010565.1	KAM9010564.1	KAM9010563.1	KAM9010562.1	KAM9010561.1	KAM9010560.1	KAM9010559.1	KAM9010558.1	KAM9010557.1	KAM8988953.1	KAM8988543.1	KAM8806775.1	KAM8795385.1	KAM8795200.1	KAM7097051.1	KAM7097050.1	KAM7097049.1	KAM7082031.1	KAM7074423.1	KAM7048750.1	KAM7048749.1	KAM7048748.1	KAM7048747.1	KAM7048746.1	KAM7048745.1	KAM7048744.1	KAM7029977.1	KAM7029976.1	KAM7029824.1	KAM7017246.1	KAM6993681.1	KAM6993576.1	KAM6421179.1	KAM6421178.1	KAM6421177.1	KAM6399256.1	KAM6397452.1	KAM6397451.1	KAM6368541.1	KAM6348312.1	KAM6334097.1	KAM6334096.1	KAM6334095.1	KAM6334094.1	KAM6333948.1	KAM6332697.1	KAM6332696.1	KAM6312410.1	KAM6312155.1	KAM6307105.1	KAM6295428.1	KAM6295375.1	KAM6268683.1	KAM6268682.1	KAM6268681.1	KAM6260583.1	KAM6238621.1	KAM6234076.1	KAM6234075.1	KAM6234074.1	KAM6234073.1	KAM6234072.1	KAM6200806.1	KAM6189981.1	KAM6189741.1	KAM6131972.1	KAM6129456.1	KAM6114929.1	KAM6107986.1	KAM6107800.1	KAM6079057.1	KAM6079056.1	KAM6079055.1	KAM6071054.1	KAM6071053.1	KAM6042744.1	KAM6042490.1	KAM6042489.1	KAM6042488.1	KAM6042305.1	KAM6042101.1	KAM4897387.1	KAM4884552.1	KAM4884515.1	KAM4776468.1	KAM4756934.1	KAM4756933.1	KAM4756552.1	KAM4669087.1	KAM4669086.1	KAM4669085.1	KAM4645386.1	KAM4645123.1	XP_021390439.2	XP_021390438.2	XP_021390437.2	XP_077644499.1
KAM6079056.1	96.99	96.99	96.99	96.99	97.04	97.04	96.57	92.56	86.46	96.66	96.66	96.66	57.72	32.97	32.97	56.23	30.55	30.55	30.55	95.99	58.72	32.23	94.98	58.72	30.15	96.66	57.38	32.12	33.33	59.40	58.72	33.33	33.33	93.84	85.36	85.36	96.66	96.66	58.72	94.65	57.72	33.71	93.27	84.42	93.98	93.98	93.98	93.98	93.98	87.60	93.98	57.72	57.72	34.07	34.07	95.65	95.65	33.09	57.72	94.98	58.05	93.98	57.38	96.10	95.99	95.99	88.19	95.99	94.65	88.40	94.65	33.33	58.72	58.05	33.33	33.33	96.66	96.66	96.66	96.66	96.66	96.66	94.31	94.31	94.31	94.31	94.31	94.31	94.31	32.20	58.39	94.31	58.05	95.99	97.32	32.60	58.39	57.72	32.23	96.99	57.72	95.32	58.39	94.31	94.31	94.31	94.31	94.31	94.31	94.31	94.31	94.31	58.39	32.20	93.31	35.69	54.64	97.66	97.66	92.64	58.05	32.23	96.08	92.09	95.65	95.65	95.65	88.80	95.65	56.57	56.57	30.07	96.99	31.16	56.04	95.32	87.60	95.32	55.70	96.51	96.32	58.39	95.65	24.90	33.56	32.60	24.90	57.38	95.99	95.99	35.40	59.06	96.66	32.00	57.72	94.65	87.20	94.65	97.32	58.05	57.72	57.72	57.72	41.67	38.39	96.66	58.72	32.60	95.32	96.32	58.39	59.40	32.23	100.00	100.00	100.00	94.98	94.98	33.70	48.02	59.06	39.01	58.39	33.70	96.66	31.27	56.23	96.99	29.09	18.50	57.58	93.31	93.31	93.31	31.82	57.72	96.32	96.32	96.32	30.55
KAM6079055.1	96.99	96.99	97.46	97.46	97.30	97.30	96.92	93.73	88.77	96.66	96.66	96.90	54.52	32.83	32.83	53.26	30.21	30.21	30.21	96.34	55.37	32.52	95.49	55.93	29.97	97.18	54.24	31.52	32.83	55.93	55.37	33.13	33.13	94.76	87.80	87.80	96.66	96.90	55.37	95.49	54.52	33.44	93.94	86.76	93.98	93.98	93.98	93.98	93.98	89.22	94.37	54.52	54.52	33.43	33.43	95.65	96.34	32.01	54.24	95.49	55.08	94.65	54.24	96.10	95.99	95.99	90.32	96.62	94.65	90.20	95.21	34.35	56.21	54.80	33.13	33.13	96.66	96.66	90.06	97.18	88.73	88.73	94.31	94.31	94.31	94.31	94.31	94.31	94.65	32.19	55.65	95.21	54.80	96.62	97.75	32.52	55.37	54.52	32.52	97.18	54.52	96.06	55.08	94.31	94.31	94.31	94.31	94.31	94.31	94.31	94.31	94.65	55.65	32.19	94.08	34.77	53.03	93.77	97.75	81.79	55.08	32.22	96.92	93.73	95.65	95.65	95.65	90.85	96.34	53.54	53.54	30.42	97.46	30.72	53.11	95.32	89.87	96.06	53.11	96.84	96.62	55.08	96.34	26.54	33.66	32.83	26.54	54.24	95.99	96.62	34.85	55.93	97.18	32.02	54.80	94.65	89.54	95.49	97.75	54.80	54.52	54.52	54.52	40.77	38.21	97.18	55.65	32.83	96.06	96.90	55.37	56.78	32.22	100.00	100.00	100.00	94.98	95.77	33.13	45.49	55.65	38.71	55.08	32.83	97.18	31.12	53.26	97.18	29.61	18.50	54.39	93.31	93.31	93.52	31.56	55.08	96.32	96.32	96.62	29.91
KAM6071054.1	96.66	96.66	96.66	96.66	97.54	97.54	97.06	93.02	86.90	95.99	95.99	95.99	58.72	32.97	32.97	57.24	30.18	30.18	30.18	96.32	59.73	32.23	94.31	59.73	30.15	97.32	58.39	32.12	33.33	60.40	59.73	33.33	33.33	94.79	86.19	86.19	96.99	96.99	59.73	94.31	58.72	33.71	94.71	85.71	94.31	94.31	94.31	94.31	94.31	89.20	94.31	58.72	58.72	34.07	34.07	96.32	96.32	32.72	58.72	94.31	58.72	93.65	58.05	96.54	95.32	95.32	88.98	95.32	94.31	89.60	94.31	33.33	59.73	59.06	33.33	33.33	96.32	96.32	96.32	96.32	96.32	96.32	94.65	94.65	94.65	94.65	94.65	94.65	94.65	32.20	59.40	94.31	59.06	96.32	96.32	32.60	59.40	59.06	32.23	96.32	58.72	94.65	59.40	94.65	94.65	94.65	94.65	94.65	94.65	94.65	94.65	94.65	59.40	32.20	92.98	35.32	55.67	97.32	97.32	92.31	59.06	32.23	96.57	92.56	94.65	94.65	94.65	89.20	94.65	57.58	57.58	29.71	96.32	31.16	56.38	94.98	88.80	94.98	56.71	97.82	96.99	59.40	96.32	24.90	33.56	32.60	24.90	58.39	95.99	95.99	35.40	60.40	95.99	32.00	58.72	94.65	88.40	94.65	96.99	59.06	58.72	58.72	58.72	42.65	39.73	96.99	59.73	32.60	95.32	95.65	59.40	60.40	32.23	94.98	94.98	94.98	100.00	100.00	33.70	49.15	60.07	40.36	59.40	33.70	95.65	30.91	57.24	96.32	28.73	18.06	58.25	93.65	93.65	93.65	31.82	58.72	95.65	95.65	95.65	30.18
KAM6071053.1	96.66	96.66	97.18	97.18	97.68	97.68	97.31	94.10	89.12	95.99	95.99	96.34	55.37	32.83	32.83	54.11	29.91	29.91	29.91	96.62	56.21	32.52	94.93	56.78	29.97	97.75	55.08	31.52	32.83	56.78	56.21	33.13	33.13	95.51	88.47	88.47	96.99	97.18	56.21	95.21	55.37	33.44	95.08	87.80	94.31	94.31	94.31	94.31	94.31	90.52	94.65	55.37	55.37	33.43	33.43	96.32	96.90	31.71	55.08	94.93	55.65	94.37	54.80	96.54	95.32	95.32	90.97	96.06	94.31	91.18	94.93	34.35	57.06	55.65	33.13	33.13	96.32	96.32	89.76	96.90	88.44	88.44	94.65	94.65	94.65	94.65	94.65	94.65	94.93	32.19	56.50	95.21	55.65	96.90	96.90	32.52	56.21	55.65	32.52	96.62	55.37	95.49	55.93	94.65	94.65	94.65	94.65	94.65	94.65	94.65	94.65	94.93	56.50	32.19	93.80	34.46	53.89	93.46	97.46	81.50	55.93	32.22	97.31	94.10	94.65	94.65	94.65	91.18	95.49	54.39	54.39	30.12	96.90	30.72	53.39	94.98	90.85	95.77	53.95	97.89	97.18	55.93	96.90	26.54	33.66	32.83	26.54	55.08	95.99	96.62	34.85	57.06	96.62	32.02	55.65	94.65	90.52	95.49	97.46	55.65	55.37	55.37	55.37	41.54	39.29	97.46	56.50	32.83	96.06	96.34	56.21	57.63	32.22	94.98	94.98	95.77	100.00	100.00	33.13	46.35	56.50	39.78	55.93	32.83	96.34	30.82	54.11	96.62	29.31	18.06	54.96	93.65	93.65	93.80	31.56	55.93	95.65	95.65	96.06	29.61
KAM6042744.1	33.33	33.33	32.83	32.83	35.10	35.10	34.96	33.85	32.34	34.07	34.07	33.43	33.23	90.35	90.35	33.54	57.86	57.86	57.86	33.43	33.54	86.84	32.83	34.15	72.27	33.13	33.54	78.07	93.86	33.54	33.54	88.30	88.30	33.60	30.71	30.71	33.70	33.13	34.45	33.13	34.15	65.36	34.40	31.73	34.43	34.43	34.43	34.43	34.43	32.29	33.43	33.54	33.53	84.75	84.75	34.07	33.43	77.94	35.06	32.83	33.23	32.83	33.74	37.26	34.07	34.07	31.96	33.43	33.70	31.94	32.83	80.99	33.84	33.84	92.11	92.11	33.33	33.33	31.05	32.83	30.31	30.31	34.43	34.43	34.43	34.43	34.43	34.43	33.43	63.11	34.15	32.83	33.23	32.83	33.13	86.55	33.23	34.45	87.13	33.13	33.84	33.13	34.45	34.43	34.43	34.43	34.43	34.43	34.43	34.43	34.43	33.43	34.15	63.41	32.83	72.11	36.50	32.88	33.13	29.69	32.93	91.52	34.55	33.07	33.70	33.70	33.70	31.94	33.13	33.23	33.23	60.06	33.74	59.47	33.74	34.07	31.94	33.43	34.15	34.46	32.83	33.84	33.13	60.32	79.15	84.21	60.32	34.45	33.33	32.83	84.21	33.54	33.13	75.44	34.45	33.33	31.60	32.83	33.13	33.23	33.84	33.84	33.84	32.95	33.45	33.13	34.15	88.89	33.13	33.43	33.54	34.76	90.94	33.70	33.70	33.13	33.70	33.13	100.00	33.62	33.54	32.97	33.23	87.43	33.43	61.13	32.93	33.43	62.61	34.78	34.15	34.80	34.80	33.74	63.86	33.84	34.07	34.07	33.43	59.64
KAM6042490.1	48.59	48.59	45.92	45.92	45.06	45.06	45.06	45.06	45.06	47.46	47.46	45.06	76.69	34.48	32.33	72.03	34.48	34.48	33.90	46.35	75.42	34.05	46.35	74.15	32.61	45.92	74.58	33.62	32.76	79.24	75.00	33.19	32.63	45.92	45.92	45.92	48.59	45.92	72.46	46.35	72.03	30.47	45.49	45.49	48.02	48.02	48.02	48.02	48.02	45.49	45.49	75.85	64.36	35.17	34.84	48.02	44.73	33.04	73.73	45.92	72.46	46.35	70.76	48.02	48.02	48.02	45.49	45.49	48.59	45.49	45.49	34.48	75.85	75.00	34.91	33.08	48.59	48.59	42.38	45.92	39.47	39.47	48.02	48.02	48.02	48.02	48.02	48.02	45.49	34.07	74.15	45.92	70.76	45.92	45.49	32.33	76.69	75.00	34.05	45.92	75.00	46.35	72.03	48.02	48.02	48.02	48.02	48.02	48.02	48.02	48.02	45.49	74.15	34.51	45.92	32.76	67.37	44.72	45.92	34.65	76.27	33.62	45.49	45.49	48.02	48.02	48.02	45.49	45.49	71.61	65.89	33.33	45.49	32.11	71.61	48.59	45.92	45.92	71.19	45.49	45.49	76.69	45.92	30.15	36.21	33.47	29.70	76.69	48.02	45.49	35.34	76.27	45.92	34.91	72.88	48.02	45.49	45.49	45.92	75.00	75.85	75.85	75.85	92.51	92.22	45.92	76.69	34.48	45.92	45.92	76.27	72.46	33.19	48.02	48.02	45.49	49.15	46.35	33.62	100.00	79.24	99.70	75.42	33.19	45.49	36.86	72.03	45.06	33.05	17.92	71.61	48.02	48.02	45.49	34.51	73.31	48.02	48.02	45.49	34.32
KAM6042489.1	58.39	58.39	55.08	55.08	54.65	54.65	54.44	52.59	49.65	58.05	58.05	54.80	94.97	33.23	33.23	86.83	35.15	35.15	34.73	55.65	94.97	33.54	55.08	92.18	33.44	56.21	92.46	33.13	33.23	98.60	94.41	32.32	31.93	53.76	50.34	50.34	59.06	55.65	91.34	55.93	89.94	33.23	53.99	49.65	58.72	58.72	58.72	58.72	58.72	52.46	55.37	93.30	93.30	34.04	34.04	58.72	54.75	33.64	92.18	55.37	91.06	55.65	85.75	58.70	58.39	58.39	52.75	55.08	58.72	52.79	55.08	34.15	93.58	93.58	33.54	33.54	58.39	58.39	53.47	55.08	51.00	51.00	58.39	58.39	58.39	58.39	58.39	58.39	55.08	32.29	91.62	55.37	88.83	55.08	55.08	32.62	95.25	94.41	32.32	55.65	93.30	55.65	90.22	58.39	58.39	58.39	58.39	58.39	58.39	58.39	58.39	55.08	91.62	32.92	55.65	35.80	76.92	55.94	55.65	48.42	95.81	32.32	54.44	52.59	58.05	58.05	58.05	52.79	54.80	87.96	87.96	32.84	55.37	33.43	84.92	58.05	52.46	54.80	89.94	55.28	55.08	95.25	55.65	26.95	34.13	32.83	26.60	93.85	58.05	54.80	34.65	94.41	55.08	33.64	91.90	58.39	52.46	55.08	55.65	94.97	95.25	95.25	95.25	69.58	65.72	55.65	95.53	32.62	55.37	56.21	96.37	90.50	33.54	59.06	59.06	55.65	60.07	56.50	33.54	79.24	100.00	68.44	93.85	34.15	55.37	35.03	87.68	55.08	32.93	21.24	87.68	57.72	57.72	54.52	33.54	90.78	58.39	58.39	55.08	34.43
KAM6042488.1	39.91	39.91	39.43	39.43	45.06	45.06	45.06	45.06	44.35	39.01	39.01	38.71	66.31	32.97	31.31	62.63	32.62	32.62	32.16	39.78	65.25	31.90	39.78	64.18	30.58	39.43	64.18	31.90	32.26	68.44	64.89	32.26	31.80	45.92	42.35	42.35	39.91	39.43	62.77	39.78	62.06	28.71	45.49	43.09	39.46	39.46	39.46	39.46	39.46	42.06	39.07	65.60	57.31	32.86	32.65	39.46	38.52	32.85	63.83	39.43	62.77	39.78	61.35	45.26	39.46	39.46	41.80	39.07	39.91	42.06	39.07	33.33	65.25	64.89	32.97	31.63	39.91	39.91	35.94	39.43	33.94	33.94	39.46	39.46	39.46	39.46	39.46	39.46	39.07	30.88	63.83	39.43	61.70	39.43	39.07	30.82	66.31	65.25	32.62	39.43	64.89	39.78	62.41	39.46	39.46	39.46	39.46	39.46	39.46	39.46	39.46	39.07	63.83	31.99	40.14	32.01	57.80	37.55	39.43	29.93	65.96	32.26	45.49	45.49	39.46	39.46	39.46	42.46	39.07	62.28	58.09	31.74	39.07	31.06	62.06	39.91	42.46	39.43	61.70	45.49	39.07	66.31	39.43	29.07	36.21	31.45	28.71	65.96	39.46	39.07	34.05	65.96	39.43	32.14	62.77	39.46	42.06	39.07	39.43	64.89	65.60	65.60	65.60	86.58	91.67	39.43	65.96	32.62	39.43	39.78	65.96	62.77	31.90	39.01	39.01	38.71	40.36	39.78	32.97	99.70	68.44	100.00	65.25	32.97	39.07	34.98	62.63	38.71	31.80	19.23	62.63	39.46	39.46	39.07	31.14	63.12	39.46	39.46	39.07	32.86
KAM6042305.1	57.72	57.72	54.52	54.52	54.65	54.65	54.44	52.59	50.00	58.05	58.05	54.80	94.69	32.32	32.32	86.55	35.15	35.15	34.73	55.65	93.02	32.32	55.08	90.50	33.74	55.65	91.90	33.74	32.93	93.58	91.62	31.71	31.33	53.76	50.34	50.34	58.39	55.08	90.78	55.37	90.50	33.23	53.99	50.00	58.05	58.05	58.05	58.05	58.05	52.46	54.80	91.62	91.62	32.83	32.83	58.05	54.19	33.33	91.90	54.80	91.06	55.37	85.47	58.70	58.39	58.39	52.75	55.08	58.39	52.79	54.80	32.93	91.34	93.30	32.62	32.62	57.72	57.72	52.87	54.52	50.72	50.72	57.72	57.72	57.72	57.72	57.72	57.72	54.52	32.29	91.34	55.37	89.11	54.52	54.52	32.62	92.46	92.74	31.40	55.08	92.46	55.08	91.90	57.72	57.72	57.72	57.72	57.72	57.72	57.72	57.72	54.52	91.34	32.60	55.93	35.19	78.92	55.31	55.08	47.85	94.13	32.32	54.44	52.59	58.05	58.05	58.05	52.79	54.80	86.83	86.83	33.13	54.80	33.43	84.64	58.72	52.46	55.37	87.99	55.28	54.52	94.13	55.08	26.30	32.69	31.33	25.96	92.46	58.05	54.80	34.04	91.62	54.80	32.42	88.55	58.05	52.79	54.80	55.08	93.02	94.69	94.69	94.69	69.20	65.37	55.08	94.97	31.71	55.08	55.65	94.13	89.66	33.54	58.39	58.39	55.08	59.40	55.93	33.23	75.42	93.85	65.25	100.00	33.84	54.80	35.33	86.55	55.08	32.34	21.68	87.11	57.05	57.05	53.95	33.54	90.50	57.72	57.72	54.52	34.73
KAM6042101.1	33.33	33.33	32.52	32.52	34.69	34.69	34.55	33.46	31.97	34.07	34.07	33.13	33.84	83.92	83.92	34.45	57.86	57.86	57.86	33.13	34.15	83.63	33.13	34.45	73.45	32.83	33.84	74.85	85.38	34.15	34.76	85.67	85.67	33.20	30.71	30.71	33.70	32.83	35.37	33.13	35.06	64.76	33.60	31.00	34.07	34.07	34.07	34.07	34.07	31.60	32.83	34.15	34.13	81.82	81.82	34.07	33.13	76.47	35.67	32.83	34.15	32.52	34.95	36.79	34.07	34.07	31.62	33.13	33.70	31.60	32.52	78.65	34.15	34.15	84.50	84.50	33.33	33.33	31.05	32.52	30.31	30.31	34.07	34.07	34.07	34.07	34.07	34.07	32.83	63.72	35.06	32.83	34.15	32.83	32.83	80.99	33.54	34.76	81.87	32.83	34.15	32.83	35.37	34.07	34.07	34.07	34.07	34.07	34.07	34.07	34.07	32.83	35.06	63.72	32.22	74.18	38.04	32.88	32.83	29.69	33.84	85.67	34.15	32.68	33.70	33.70	33.70	31.60	32.83	34.45	34.43	58.28	33.43	58.88	34.65	34.07	31.60	33.13	35.06	33.71	32.52	34.45	32.83	59.68	76.78	81.29	59.68	34.15	33.33	32.52	81.58	34.15	32.83	74.27	34.45	33.70	31.60	32.83	32.83	34.45	34.45	34.45	34.45	32.17	33.45	32.83	33.84	82.75	32.83	33.13	34.15	35.06	86.55	33.70	33.70	32.83	33.70	32.83	87.43	33.19	34.15	32.97	33.84	100.00	33.13	59.35	34.45	33.13	61.13	38.70	35.06	34.07	34.07	32.83	63.55	34.76	34.07	34.07	33.13	59.94
KAM4897387.1	97.66	97.66	98.03	98.03	98.84	98.84	98.46	95.20	90.18	98.33	98.33	98.31	54.24	33.13	33.13	52.97	29.91	29.91	29.91	96.62	55.08	32.83	95.77	55.65	30.28	97.75	53.95	31.82	33.13	55.65	55.08	33.43	33.43	95.51	88.47	88.47	97.66	97.75	55.08	95.77	54.24	33.44	94.70	87.46	94.98	94.98	94.98	94.98	94.98	90.20	95.21	54.24	54.24	33.74	33.74	96.66	97.18	31.71	53.95	95.77	54.80	95.21	53.67	97.40	97.66	97.66	91.94	98.03	96.32	91.50	96.62	34.65	55.93	54.52	33.43	33.43	97.32	97.32	90.66	97.75	89.31	89.31	95.65	95.65	95.65	95.65	95.65	95.65	95.77	32.19	55.37	96.34	54.52	97.18	97.75	32.83	55.08	54.52	32.52	97.18	54.24	96.06	54.80	95.65	95.65	95.65	95.65	95.65	95.65	95.65	95.65	95.77	55.37	32.19	94.65	34.77	53.60	94.39	98.31	82.37	54.80	32.52	98.46	95.20	96.99	96.99	96.99	92.16	97.46	53.26	53.26	30.12	98.87	29.82	52.82	95.99	90.52	96.62	53.11	98.25	97.75	54.80	96.90	26.86	34.15	33.13	26.86	53.95	95.99	96.62	35.15	55.65	96.90	32.33	54.52	95.65	90.52	96.34	98.31	54.52	54.24	54.24	54.24	40.77	38.57	97.75	55.37	33.13	97.18	97.18	55.08	56.50	32.52	96.66	96.66	97.18	95.65	96.34	33.43	45.49	55.37	39.07	54.80	33.13	100.00	30.21	52.97	98.59	29.31	17.62	53.82	94.65	94.65	94.65	31.56	54.80	98.33	98.33	98.31	29.61
KAM4884552.1	30.91	30.91	30.82	30.82	34.84	34.84	34.69	33.20	31.60	30.55	30.55	30.51	35.63	60.24	60.24	33.23	83.92	83.92	83.19	31.12	35.33	59.94	30.82	36.23	60.00	30.82	35.61	56.80	61.42	34.73	35.33	58.46	57.51	34.13	31.18	31.18	30.91	30.82	35.63	31.12	35.33	57.27	33.33	30.63	30.18	30.18	30.18	30.18	30.18	31.25	29.91	35.33	35.29	57.68	57.68	30.91	30.00	58.51	34.73	30.51	35.03	30.51	34.03	35.55	30.55	30.55	31.96	30.51	30.18	31.94	29.91	60.24	35.63	35.63	61.13	61.13	30.55	30.55	28.57	30.51	26.89	26.89	30.18	30.18	30.18	30.18	30.18	30.18	29.91	56.40	35.33	31.12	34.13	30.82	30.82	57.86	35.03	35.33	59.94	30.82	36.23	30.82	35.93	30.18	30.18	30.18	30.18	30.18	30.18	30.18	30.18	29.91	35.33	56.40	30.82	57.06	35.35	29.63	30.82	25.98	34.13	61.13	34.29	32.81	30.18	30.18	30.18	31.94	30.21	32.93	32.94	88.60	30.82	84.33	33.43	31.64	32.29	31.42	35.63	33.33	29.91	35.63	31.12	48.23	59.73	58.38	47.50	35.03	30.55	30.51	60.95	33.83	30.82	59.76	35.63	30.91	32.29	30.82	31.12	35.93	35.03	35.03	35.03	36.26	36.14	30.82	35.03	60.83	30.82	31.12	35.03	35.33	62.02	31.27	31.27	31.12	30.91	30.82	61.13	36.86	35.03	34.98	35.33	59.35	30.21	100.00	32.93	30.51	88.89	55.17	33.53	30.18	30.18	29.91	57.45	35.03	30.18	30.18	30.21	83.19
KAM4884515.1	55.56	55.56	52.69	52.69	53.88	53.88	53.67	51.85	49.65	55.22	55.22	52.69	86.27	32.62	32.62	96.65	33.33	33.33	32.93	53.26	86.83	31.71	52.69	86.83	33.74	53.82	86.55	33.13	32.62	87.39	86.55	32.01	31.63	52.63	48.98	48.98	56.23	53.26	84.31	53.26	85.15	33.54	53.23	48.60	56.23	56.23	56.23	56.23	56.23	51.64	53.26	84.87	84.87	33.13	33.13	55.89	52.38	32.42	85.15	52.97	83.75	52.97	92.74	56.96	55.56	55.56	51.62	52.69	55.56	51.32	52.41	33.54	85.43	86.55	32.93	32.93	55.56	55.56	50.91	52.69	48.85	48.85	55.89	55.89	55.89	55.89	55.89	55.89	52.97	32.29	86.27	53.26	85.43	52.69	52.69	32.62	86.55	85.99	31.10	53.26	87.11	52.97	84.87	55.89	55.89	55.89	55.89	55.89	55.89	55.89	55.89	52.97	86.27	32.92	53.26	33.95	73.22	53.29	53.26	45.98	87.68	32.01	53.28	51.48	55.22	55.22	55.22	51.64	52.41	96.09	96.09	31.04	52.97	31.64	93.85	55.56	51.32	52.69	84.59	53.87	52.69	86.55	53.26	24.68	31.73	32.23	24.36	86.55	55.56	52.69	34.35	85.71	53.26	32.12	84.87	56.23	51.97	53.26	53.26	87.11	85.99	85.99	85.99	65.02	61.48	53.26	86.55	31.40	53.26	54.39	87.11	85.15	33.54	56.23	56.23	53.26	57.24	54.11	32.93	72.03	87.68	62.63	86.55	34.45	52.97	32.93	100.00	53.26	31.14	20.80	94.41	55.22	55.22	52.41	33.23	85.43	56.23	56.23	53.54	32.63
KAM4776468.1	98.33	98.33	98.31	98.31	98.84	98.84	98.46	95.20	90.18	99.00	99.00	98.59	54.52	33.13	33.13	53.26	30.51	30.51	30.51	96.90	55.37	32.52	96.06	55.93	30.58	98.03	54.24	32.12	33.13	55.37	55.37	33.43	33.43	95.13	88.14	88.14	97.99	97.75	55.37	96.06	54.52	34.06	94.70	87.46	95.65	95.65	95.65	95.65	95.65	90.20	95.49	54.52	54.52	33.13	33.13	97.32	97.46	32.01	54.24	96.06	55.08	96.06	53.95	98.27	98.33	98.33	91.94	98.31	97.32	91.50	97.18	34.65	55.65	54.80	33.43	33.43	97.99	97.99	91.27	98.03	89.88	89.88	96.32	96.32	96.32	96.32	96.32	96.32	96.06	32.81	55.65	96.06	54.80	97.46	98.03	32.83	54.80	54.80	32.22	97.46	54.52	96.34	55.08	96.32	96.32	96.32	96.32	96.32	96.32	96.32	96.32	96.06	55.65	32.81	95.49	35.08	53.89	95.02	98.59	82.95	54.52	32.52	98.46	95.20	97.66	97.66	97.66	92.16	97.75	53.54	53.54	30.72	99.15	30.42	53.11	96.66	90.52	96.90	53.11	98.25	98.03	55.08	97.18	26.54	33.66	32.52	26.54	54.24	97.32	97.46	35.15	55.37	97.18	31.72	54.80	95.99	90.20	96.34	98.59	54.80	54.52	54.52	54.52	41.15	38.93	98.03	55.65	32.52	96.90	97.46	54.80	56.78	32.52	96.99	96.99	97.18	96.32	96.62	33.43	45.06	55.08	38.71	55.08	33.13	98.59	30.51	53.26	100.00	29.31	18.06	54.11	95.32	95.32	94.93	32.19	55.08	98.66	98.66	98.31	30.21
KAM4756934.1	28.73	28.73	29.31	29.31	33.61	33.61	33.47	32.03	30.48	29.09	29.09	29.61	32.93	62.61	62.61	31.44	86.26	86.26	85.47	29.61	32.63	62.91	29.31	33.83	61.79	29.31	32.34	57.69	62.61	32.63	32.63	59.94	58.96	32.14	29.39	29.39	28.73	29.31	33.23	29.61	33.23	58.79	32.13	29.52	28.73	28.73	28.73	28.73	28.73	30.21	29.00	32.63	32.65	59.42	59.42	29.09	28.82	60.00	33.23	29.31	32.34	29.31	31.64	33.18	29.45	29.45	30.93	29.91	29.09	30.90	29.31	61.72	32.93	32.93	62.91	62.91	28.36	28.36	26.62	29.00	25.38	25.38	28.73	28.73	28.73	28.73	28.73	28.73	29.00	57.32	33.23	29.61	32.04	29.31	29.31	59.05	32.34	33.23	61.42	29.31	33.53	29.31	33.23	28.73	28.73	28.73	28.73	28.73	28.73	28.73	28.73	29.00	33.23	57.62	29.31	58.86	33.53	27.61	29.31	25.08	32.04	62.02	33.06	31.64	29.09	29.09	29.09	30.90	29.61	30.54	30.59	90.88	29.91	84.05	31.64	29.45	30.56	29.91	33.23	32.21	29.00	32.93	29.61	50.16	61.09	60.12	49.38	32.04	28.73	29.31	63.02	31.74	29.31	61.24	33.23	28.73	30.56	29.31	29.31	33.23	32.34	32.34	32.34	32.06	32.28	29.31	32.04	62.31	29.31	29.91	32.93	32.93	62.91	29.09	29.09	29.61	28.73	29.31	62.61	33.05	32.93	31.80	32.34	61.13	29.31	88.89	31.14	29.31	100.00	60.34	31.14	28.73	28.73	29.00	58.66	32.93	28.73	28.73	29.31	84.90
